nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,municipio_codigo,municipio,ano_codigo,ano,variavel_codigo,variavel,sexo_codigo,sexo,cor_ou_raca_codigo,cor_ou_raca,idade_codigo,idade
6,Município,2,%,90.94,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,95251,Total,6615,62 anos
6,Município,2,%,91.83,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,95251,Total,6616,63 anos
6,Município,2,%,90.25,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,95251,Total,6617,64 anos
6,Município,2,%,85.86,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,95251,Total,3000,65 anos ou mais
6,Município,2,%,82.52,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,95251,Total,9486,75 anos ou mais
6,Município,2,%,81.95,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,95251,Total,113623,80 anos ou mais
6,Município,2,%,95.68,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,100362,Total
6,Município,2,%,98.42,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,93086,15 a 19 anos
6,Município,2,%,97.88,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6572,15 anos
6,Município,2,%,98.76,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6573,16 anos
6,Município,2,%,98.53,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6574,17 anos
6,Município,2,%,98.03,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6575,18 anos
6,Município,2,%,98.86,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6576,19 anos
6,Município,2,%,98.81,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,93087,20 a 24 anos
6,Município,2,%,98.52,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6577,20 anos
6,Município,2,%,99.22,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6578,21 anos
6,Município,2,%,98.55,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6579,22 anos
6,Município,2,%,98.67,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6580,23 anos
6,Município,2,%,99.11,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6581,24 anos
6,Município,2,%,98.56,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,2999,25 a 34 anos
6,Município,2,%,98.82,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6582,25 anos
6,Município,2,%,98.6,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6656,26 anos
6,Município,2,%,98.69,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6657,27 anos
6,Município,2,%,98.48,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6658,28 anos
6,Município,2,%,98.46,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6659,29 anos
6,Município,2,%,98.4,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6583,30 anos
6,Município,2,%,98.15,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6584,31 anos
6,Município,2,%,98.96,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6585,32 anos
6,Município,2,%,98.54,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6586,33 anos
6,Município,2,%,98.43,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6587,34 anos
6,Município,2,%,97.47,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,9482,35 a 44 anos
6,Município,2,%,97.58,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6588,35 anos
6,Município,2,%,97.94,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6589,36 anos
6,Município,2,%,98.06,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6590,37 anos
6,Município,2,%,97.46,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6591,38 anos
6,Município,2,%,97.46,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6592,39 anos
6,Município,2,%,97.22,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6593,40 anos
6,Município,2,%,98.14,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6594,41 anos
6,Município,2,%,97.37,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6595,42 anos
6,Município,2,%,96.4,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6596,43 anos
6,Município,2,%,97.09,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6597,44 anos
6,Município,2,%,95.28,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,9483,45 a 54 anos
6,Município,2,%,95.92,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6598,45 anos
6,Município,2,%,95.77,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6599,46 anos
6,Município,2,%,96.59,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6600,47 anos
6,Município,2,%,96.15,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6601,48 anos
6,Município,2,%,94.93,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6602,49 anos
6,Município,2,%,94.89,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6603,50 anos
6,Município,2,%,95.36,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6604,51 anos
6,Município,2,%,94.47,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6605,52 anos
6,Município,2,%,94.61,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6606,53 anos
6,Município,2,%,93.84,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6607,54 anos
6,Município,2,%,93.64,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,9484,55 a 64 anos
6,Município,2,%,94.28,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6608,55 anos
6,Município,2,%,92.58,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6609,56 anos
6,Município,2,%,94.86,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6610,57 anos
6,Município,2,%,94.98,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6611,58 anos
6,Município,2,%,92.77,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6612,59 anos
6,Município,2,%,92.91,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6613,60 anos
6,Município,2,%,95.14,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6614,61 anos
6,Município,2,%,93.01,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6615,62 anos
6,Município,2,%,93.35,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6616,63 anos
6,Município,2,%,92.38,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,6617,64 anos
6,Município,2,%,89.4,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,3000,65 anos ou mais
6,Município,2,%,86.76,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,9486,75 anos ou mais
6,Município,2,%,86.55,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2776,Branca,113623,80 anos ou mais
6,Município,2,%,93.14,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,100362,Total
6,Município,2,%,97.31,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,93086,15 a 19 anos
6,Município,2,%,96.77,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6572,15 anos
6,Município,2,%,97.01,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6573,16 anos
6,Município,2,%,98.8,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6574,17 anos
6,Município,2,%,97.01,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6575,18 anos
6,Município,2,%,96.87,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6576,19 anos
6,Município,2,%,97.58,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,93087,20 a 24 anos
6,Município,2,%,97.46,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6577,20 anos
6,Município,2,%,97.92,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6578,21 anos
6,Município,2,%,98.31,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6579,22 anos
6,Município,2,%,96.7,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6580,23 anos
6,Município,2,%,97.52,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6581,24 anos
6,Município,2,%,96.98,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,2999,25 a 34 anos
6,Município,2,%,97.67,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6582,25 anos
6,Município,2,%,97.4,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6656,26 anos
6,Município,2,%,98.31,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6657,27 anos
6,Município,2,%,96.36,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6658,28 anos
6,Município,2,%,97.87,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6659,29 anos
6,Município,2,%,96.73,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6583,30 anos
6,Município,2,%,97.03,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6584,31 anos
6,Município,2,%,96.12,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6585,32 anos
6,Município,2,%,96.27,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6586,33 anos
6,Município,2,%,95.97,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6587,34 anos
6,Município,2,%,95.56,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,9482,35 a 44 anos
6,Município,2,%,96.35,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6588,35 anos
6,Município,2,%,97.25,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6589,36 anos
6,Município,2,%,96.52,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6590,37 anos
6,Município,2,%,95.56,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6591,38 anos
6,Município,2,%,95.24,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6592,39 anos
6,Município,2,%,96.14,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6593,40 anos
6,Município,2,%,94.38,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6594,41 anos
6,Município,2,%,94.81,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6595,42 anos
6,Município,2,%,94.92,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6596,43 anos
6,Município,2,%,94.04,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6597,44 anos
6,Município,2,%,91.72,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,9483,45 a 54 anos
6,Município,2,%,94.07,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6598,45 anos
6,Município,2,%,92.97,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6599,46 anos
6,Município,2,%,94.56,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6600,47 anos
6,Município,2,%,91.62,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6601,48 anos
6,Município,2,%,92.65,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6602,49 anos
6,Município,2,%,88.65,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6603,50 anos
6,Município,2,%,89.87,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6604,51 anos
6,Município,2,%,93.15,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6605,52 anos
6,Município,2,%,90.77,3301009,Campos dos Goytacazes (RJ),2022,2022,2513,Taxa de alfabetização das pessoas de 15 anos ou mais de idade,4,Homens,2777,Preta,6606,53 anos
